Table S1 Complied composational data for zircons from barren and fertile rocks from the lithature.,,,,,,,,,,,,,,,,,,,,,,,,,,,
CITATION,LOCATION,LATITUDE (MIN.),LONGITUDE (MIN.),ROCK NAME,AGE(MA),Cu_tonnage_Mt,Comment,Feature,Ti,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Y,Hf,U,Th
"Loader et al., 2017",Hugo Dummett,,,Zircon_OT-64_4_2,370,42,Fertility,1,7.918022633,,11.46492767,0.030813597,1.044073462,3.06129384,0.935640693,16.5322094,5.824599266,74.54921722,30.88546181,154.3986206,38.68275452,457.1903992,67.99681854,954.8812256,9114.582031,102.8721924,45.93977737
"Loader et al., 2017",Hugo Dummett,,,Zircon_OT-64_5_1,370,42,Fertility,1,5.206149101,0.056828953,12.23115635,,0.345698178,1.143603444,0.397895366,7.277993202,2.918219566,42.35683823,18.64685249,102.8045273,26.13199997,335.0585022,52.04814911,564.8843384,7944.203125,66.08919525,25.52874374
"Loader et al., 2017",Hugo Dummett,,,Zircon_OT-64_5_2,370,42,Fertility,1,8.993360519,0.062300246,8.334229469,0.048685424,0.976745069,2.937149763,1.039931893,17.62501717,5.843614101,76.03193665,29.8096962,146.2568207,34.51375198,362.0299377,62.79871368,898.5125732,9387.939453,59.44978333,34.36126709
"Loader et al., 2017",Hugo Dummett,,,Zircon_OT-64_6_1,370,42,Fertility,1,6.272343159,,13.8418808,,0.364692301,1.446133852,0.56510669,9.873684883,3.756226063,51.85437775,21.87707329,116.0978851,30.46213341,344.3044739,61.7203331,688.9458618,8876.689453,77.68356323,35.03953171
"Loader et al., 2017",Hugo Dummett,,,Zircon_OT-64_7_1,370,42,Fertility,1,7.74484396,,12.33431816,0.055705246,1.008790851,2.314966202,0.925194979,13.40621758,4.666732788,61.81613541,24.98707581,130.2530975,33.13962555,371.1664429,64.20637512,766.5379028,9110.109375,84.19288635,41.54466248
"Loader et al., 2017",Hugo Dummett,,,Zircon_OT-64_7_2,370,42,Fertility,1,9.117973328,,8.934845924,0.0220381,0.380539596,1.131210804,0.448738128,7.03759861,2.686885595,37.4434433,15.54249477,81.25232697,20.49907112,237.6991882,40.48031616,477.8457336,7925.964355,36.42953873,17.92763329
"Loader et al., 2017",Hugo Dummett,,,Zircon_OT-64_8_1,370,42,Fertility,1,4.740805626,,12.01786327,,0.264343888,0.882615805,0.361708343,5.438667297,2.258321285,33.06875229,14.77026939,84.58843231,22.83475685,289.3388672,52.52238846,485.0853882,8878.262695,59.6774559,23.30223656
"Loader et al., 2017",Hugo Dummett,,,Zircon_OT-64_8_2,370,42,Fertility,1,7.073460102,,11.5719862,,0.383581191,0.797462821,0.386682093,5.735795498,2.369116783,34.3190155,15.46577358,91.4344101,24.19864273,295.3328552,61.33433533,531.1698608,9589.68457,61.73437119,32.10881424
"Loader et al., 2017",Hugo Dummett,,,Zircon_OT-64_9_1,370,42,Fertility,1,5.764371872,,12.65272999,,0.386767864,1.15436244,0.392475516,7.023475647,2.720839977,37.05288315,16.11463547,85.58168793,21.69382095,251.3428192,43.63260269,497.5741577,9401.933594,76.80802155,27.70275116
"Loader et al., 2017",Hugo Dummett,,,Zircon_OT-64_9_2,370,42,Fertility,1,12.17863274,,9.841775894,0.031780601,0.602319956,1.521327734,0.518564284,9.50615406,3.394743204,46.42619705,19.36269188,98.5982132,25.22982788,283.3905945,49.21266937,584.715332,8989.882813,77.17225647,32.12474823
"Loader et al., 2017",Hugo Dummett,,,Zircon_OT-64_9_3,370,42,Fertility,1,12.01907825,,10.3009243,0.089112252,1.876146793,4.557985306,1.537154794,23.00563812,8.030040741,100.6620102,38.73744202,178.518631,43.33130264,481.5654297,73.18364716,1150.06665,7569.729492,75.91769409,45.54154587
"Loader et al., 2017",Hugo Dummett,,,Zircon_OT-64_9_3b,370,42,Fertility,1,11.24848652,,7.605268002,0.024835235,0.654723465,1.476622462,0.541515827,10.77628899,4.151580811,54.63475037,24.05843925,124.4030914,31.12617111,339.0847778,63.41388702,728.1486206,9416.658203,53.76967239,24.22917747
"Loader et al., 2017",Heruga,,,Zircon_OT-8_1_1,370,42,Fertility,1,5.508801937,,9.685594559,0.023678675,0.76483947,1.842715979,0.663357139,12.74091339,4.744724751,62.92390823,26.00663757,132.8366394,32.43991852,358.0156555,61.06549072,810.0255737,8023.255859,60.95750427,27.35178757
"Loader et al., 2017",Heruga,,,Zircon_OT-8_10_1,370,42,Fertility,1,4.428112984,0.045919061,12.62992954,0.05861396,0.490419507,0.838610947,0.523023665,4.92474556,1.915717602,31.0165844,14.20447445,83.2525177,25.81335449,373.627655,71.62240601,534.5355225,7345.740723,142.076767,68.66040802
"Loader et al., 2017",Heruga,,,Zircon_OT-8_11_1,370,42,Fertility,1,3.683832645,,3.62914443,,,0.17104511,0.195539579,1.685967922,0.670310616,9.650341034,4.935485363,31.96786308,9.132959366,128.7597351,29.43182373,188.7935181,7833.34082,44.1218338,14.20125961
"Loader et al., 2017",Heruga,,,Zircon_OT-8_12_1,370,42,Fertility,1,4.629816532,0.100196607,8.203935623,0.035487901,0.312025756,0.357475638,0.248083413,2.182585955,0.89254719,14.62878132,7.581544399,48.78307343,15.58566856,237.1507874,48.66754532,288.4461975,7804.333008,106.3372116,37.49520493
"Loader et al., 2017",Heruga,,,Zircon_OT-8_13_1,370,42,Fertility,1,2.485283852,,13.55859184,0.025537558,,0.786940575,0.494385332,4.92970705,2.080537081,33.64554596,16.14111519,99.91759491,32.65428162,480.0196838,92.14517212,592.862915,8226.300781,143.7402344,49.25863266
"Loader et al., 2017",Heruga,,,Zircon_OT-8_14_1,370,42,Fertility,1,12.16278839,0.035760734,82.14251709,0.116728753,2.176843643,6.486871243,2.324514389,46.11333466,18.51286125,240.0745239,100.2744522,502.2958679,115.401947,1213.458008,206.2294312,3001.536865,8972.679688,606.1438599,579.3309937
"Loader et al., 2017",Heruga,,,Zircon_OT-8_15_1,370,42,Fertility,1,5.504648685,,9.935482025,,0.251476169,0.88613236,0.338934273,6.064045906,2.569318533,33.31938934,14.33209896,79.07194519,21.0793972,257.6569214,43.13058853,466.4544678,8749.430664,78.96530151,20.36282539
"Loader et al., 2017",Heruga,,,Zircon_OT-8_15_2,370,42,Fertility,1,5.26842165,,8.460493088,,0.387343645,1.22533071,0.454617709,8.049629211,3.066895008,41.8729248,17.81176186,96.40226746,25.37452126,301.3681946,51.75378418,562.6798096,8221.782227,50.53706741,17.25671005
"Loader et al., 2017",Heruga,,,Zircon_OT-8_16_1,370,42,Fertility,1,4.984651566,,5.978215694,,,0.448731422,0.305673003,2.998470068,1.105932117,18.85706902,9.99341011,66.41881561,20.77573967,299.4807739,67.84123993,378.4406128,6991.922852,67.95310211,18.69665146
"Loader et al., 2017",Heruga,,,Zircon_OT-8_16_2,370,42,Fertility,1,3.962450743,,5.746127129,0.026565272,0.420682639,0.697739005,0.564396918,4.48876524,1.710603118,24.02756882,11.86882114,73.60378265,21.89896965,299.0480652,63.74028015,439.8381958,6871.875977,63.89994431,22.44806862
"Loader et al., 2017",Heruga,,,Zircon_OT-8_17_1,370,42,Fertility,1,2.322892189,,7.088403702,,0.62046504,1.160688281,0.621178031,6.351541996,2.213033199,31.33507156,13.45275021,77.61673737,21.59553146,299.586731,54.72058105,464.7710571,8181.117676,66.7244873,27.81594849
"Loader et al., 2017",Heruga,,,Zircon_OT-8_17_2,370,42,Fertility,1,4.921468735,,7.203674316,0.032368589,0.691786051,1.365710497,0.729699016,8.519161224,3.219456673,43.00666046,17.98756409,98.22727203,25.51701355,339.2443237,59.68493271,583.0860596,8156.787598,75.26467896,29.50705338
"Loader et al., 2017",Heruga,,,Zircon_OT-8_17_3,370,42,Fertility,1,2.171382427,0.032568987,6.246928692,,,0.198923603,0.165842876,1.905481696,0.845263243,13.61272907,6.943536282,46.26855469,14.56768703,209.5694427,48.42908859,263.50177,8348.883789,89.05039978,31.84762573
"Loader et al., 2017",Heruga,,,Zircon_OT-8_18_1,370,42,Fertility,1,5.221701145,,10.09572983,0.03290613,0.699519336,2.341153145,0.910230815,14.28383541,5.203658104,67.05192566,27.73244858,139.2832489,35.26330185,398.7706909,65.27890778,842.1735229,8360.878906,68.477211,27.93585777
"Loader et al., 2017",Heruga,,,Zircon_OT-8_19_1,370,42,Fertility,1,5.641994476,,17.83969116,0.038205702,0.620969951,2.005347013,0.77332139,13.02713394,4.865355492,67.35714722,29.34348488,152.9931183,39.38301086,446.4513855,76.82022095,915.7144165,7981.677734,145.2481689,60.69745636
"Loader et al., 2017",Heruga,,,Zircon_OT-8_19_2,370,42,Fertility,1,2.28459239,,6.771253109,,,0.39267993,0.201570719,1.907352448,0.774454951,12.42329884,6.562952995,42.5736084,13.52858448,198.2984772,42.38051224,244.1118622,8590.841797,88.48309326,33.87238312
"Loader et al., 2017",Heruga,,,Zircon_OT-8_2_1,370,42,Fertility,1,5.477659225,,6.579346657,,0.234008446,0.390157193,0.40697968,2.969651222,1.122347236,18.9696846,10.34038258,67.28443146,20.77308655,293.9872131,65.77700043,392.2358704,6679.101563,68.02610016,23.29970741
"Loader et al., 2017",Heruga,,,Zircon_OT-8_2_2,370,42,Fertility,1,6.220524311,0.03776297,5.648014545,0.044131625,0.363177538,0.578699231,0.238251328,2.786378384,0.970533013,12.98411846,6.698660374,40.53465652,12.7949667,186.6504974,34.74949265,244.5518036,6827.588379,80.60204315,31.34396172
"Loader et al., 2017",Heruga,,,Zircon_OT-8_2_3,370,42,Fertility,1,3.672643661,,4.019462585,,0.22544603,0.449764669,0.268819451,2.223405361,0.870092809,14.09173393,7.312768459,46.77998734,15.15004349,222.1089783,49.40485764,281.1236572,6759.172363,36.85246658,11.4486599
"Loader et al., 2017",Heruga,,,Zircon_OT-8_2_4,370,42,Fertility,1,7.967704773,,9.292538643,0.036762089,0.341499358,1.078864574,0.688090086,6.160646439,2.380762815,37.16222382,18.50572205,113.9009857,33.18354797,444.6233521,94.00183868,672.4838257,6260.770508,86.49994659,39.61731339
"Loader et al., 2017",Heruga,,,Zircon_OT-8_20_1,370,42,Fertility,1,5.401570797,,9.602024078,,,0.765468717,0.316962481,5.220396996,2.187556028,31.77253151,14.41560268,81.02510071,21.60910797,262.5229797,48.34732437,467.1018066,8669.260742,50.58533859,19.18644905
"Loader et al., 2017",Heruga,,,Zircon_OT-8_20_2,370,42,Fertility,1,3.86751771,,8.359334946,,0.196392491,0.627279758,0.26726222,4.733310223,1.899719954,26.70701981,12.08611679,68.02688599,17.9134903,218.8118591,39.00513077,390.8055115,9120.585938,57.16701508,17.01742744
"Loader et al., 2017",Heruga,,,Zircon_OT-8_20_3,370,42,Fertility,1,5.413032532,,9.515880585,,,0.678688407,0.29173249,3.64180994,1.464034796,20.71197128,9.643597603,55.3937645,15.7207737,209.1203766,45.29217911,334.7577209,8843.859375,74.98099518,29.18781662
"Loader et al., 2017",Heruga,,,Zircon_OT-8_21_1,370,42,Fertility,1,6.453131676,,7.014763355,,0.260167122,0.439634949,0.295545876,2.721681118,1.030486226,15.67312336,8.295752525,55.51549911,18.27720261,294.2765808,57.00194168,314.1289063,7189.344238,71.28632355,23.01236534
"Loader et al., 2017",Heruga,,,Zircon_OT-8_21_2,370,42,Fertility,1,7.339693546,,11.627882,,0.344289005,0.689930797,0.509115219,4.968087673,2.156962156,33.33893585,18.69070053,121.6444855,37.12785339,534.1083374,111.9201965,703.3830566,6538.705566,107.5091705,46.06342697
"Loader et al., 2017",Heruga,,,Zircon_OT-8_3_1,370,42,Fertility,1,4.315186501,,7.731379509,,0.360412925,0.945358455,0.431096464,7.203935623,2.895812273,40.07452393,16.98256493,88.63635254,22.64497757,260.1167603,43.87503433,536.3685303,8056.177246,45.28314209,15.12326813
"Loader et al., 2017",Heruga,,,Zircon_OT-8_3_2,370,42,Fertility,1,3.482191801,,7.838910103,,0.328366846,0.709193647,0.290881634,4.596870422,1.888615251,26.34948921,11.51779842,61.79833603,16.92679596,200.7798462,37.15831757,365.9927979,8498.953125,68.89771271,21.15443802
"Loader et al., 2017",Heruga,,,Zircon_OT-8_3_3,370,42,Fertility,1,4.508509636,,11.84884453,0.022529244,0.291400045,0.760555625,0.335811436,5.741431713,2.180818081,31.86279678,13.84879112,75.23051453,19.93203163,250.0218506,40.38023376,436.3732605,8365.893555,74.39974213,26.39632225
"Loader et al., 2017",Heruga,,,Zircon_OT-8_4_1,370,42,Fertility,1,8.008030891,,12.45895958,0.048755005,0.700805962,1.547546625,0.585155368,9.017883301,3.218089342,43.4753685,18.54491615,94.08951569,24.11724854,267.5444641,44.65295029,572.3082886,7768.416016,53.85988617,28.01768303
"Loader et al., 2017",Heruga,,,Zircon_OT-8_5_1,370,42,Fertility,1,3.763867378,,12.10337353,0.03285145,0.397347212,1.096740603,0.501115322,7.946169376,2.99362874,41.22068787,17.45514297,94.54469299,24.10130119,288.8065491,52.72099304,583.664978,8898.915039,110.0462799,45.60256577
"Loader et al., 2017",Heruga,,,Zircon_OT-8_6_1,370,42,Fertility,1,5.744318485,,10.60113621,0.04188339,0.782924235,2.387833834,0.847125232,15.63220978,5.458530903,72.5865097,29.38075256,152.6067505,37.4592247,422.925354,70.47099304,906.0640259,8465.462891,69.42858124,33.18893433
"Loader et al., 2017",Heruga,,,Zircon_OT-8_7_1,370,42,Fertility,1,4.103287697,0.033191837,9.70141983,0.025416533,,0.598598421,0.272419304,4.614030361,1.772644758,27.48107147,13.26548767,77.53027344,23.00516701,310.2657776,60.43582153,446.4177246,8239.095703,90.5846405,33.04291916
"Loader et al., 2017",Heruga,,,Zircon_OT-8_8_1,370,42,Fertility,1,6.383823872,,9.461663246,0.043706078,0.967512965,2.349774599,0.849223435,13.78412628,4.682363987,63.79214859,26.15435028,133.8813019,33.09713745,398.7191772,61.38378525,763.2674561,7634.115234,70.10314178,25.87963486
"Loader et al., 2017",Heruga,,,Zircon_OT-8_9_1,370,42,Fertility,1,3.655252457,,7.885519505,0.0246855,0.731760979,1.75047636,0.600090504,11.51497555,4.205666065,55.56225586,23.12762642,122.5193787,29.673563,312.7549744,58.76806259,728.7645264,8578.860352,46.30163956,21.81932449
"Loader et al., 2017",Heruga,,,Zircon_OT-8_9_1b,370,42,Fertility,1,7.876093388,,11.45219326,0.060573786,1.168500543,2.593605757,0.925953448,14.60111523,5.07283783,67.83241272,27.79068565,141.428772,35.52021408,405.7487183,70.32362366,876.4974976,8163.046387,61.35558701,33.81256485
"Loader et al., 2017",Hugo Dummett,,,Zircon_OT-80_1_1,370,42,Fertility,1,5.575812817,,11.41501045,,0.309935063,0.705473661,0.432488501,5.942617893,2.407959938,35.41877747,16.51452827,101.625145,28.9224205,373.5375671,80.08093262,590.2303467,8283.714844,56.73894882,21.78541565
"Loader et al., 2017",Hugo Dummett,,,Zircon_OT-80_10_1,370,42,Fertility,1,4.568375587,,7.725266933,,,0.416369379,0.281479418,2.695118427,1.13400197,15.93773746,7.761595249,47.07040787,15.13352966,220.3227692,47.77658844,282.4134216,8147.709961,58.52821732,16.599617
"Loader et al., 2017",Hugo Dummett,,,Zircon_OT-80_11_1,370,42,Fertility,1,4.22467041,,5.359698772,,,0.297547877,0.192155093,2.429602623,0.89639318,13.17245293,6.632057667,41.52380371,12.3420248,179.8637543,40.08145142,236.3220978,8028.914063,43.18570709,16.01781273
"Loader et al., 2017",Hugo Dummett,,,Zircon_OT-80_12_1,370,42,Fertility,1,6.279942989,,8.572058678,0.03074789,0.713497758,1.896626115,0.577231467,11.3497963,4.281609058,55.57920837,23.48698425,121.5640945,31.16161728,347.1958923,58.1764183,725.9691162,9232.046875,75.2904892,30.64849091
"Loader et al., 2017",Hugo Dummett,,,Zircon_OT-80_13_1,370,42,Fertility,1,4.031462669,0.027857719,10.0068388,0.059114154,0.471443534,0.966683745,0.404624581,3.624670982,1.353288889,19.41150284,10.38273144,66.42710114,21.41269112,321.7197571,69.95422363,386.4963989,7893.849609,115.5738297,57.60046005
"Loader et al., 2017",Hugo Dummett,,,Zircon_OT-80_14_1,370,42,Fertility,1,7.606123924,,13.26124763,0.037690163,0.94572562,2.822828054,0.860310853,17.02212906,6.172209263,78.4335022,31.98362923,165.4342651,40.87999725,456.5675354,75.33955383,1004.173523,10443.90527,105.47892,55.07849884
"Loader et al., 2017",Hugo Dummett,,,Zircon_OT-80_15_1,370,42,Fertility,1,4.302790165,,9.52802372,,0.239745796,0.72054112,0.316297472,4.702320576,1.891000271,26.80504227,12.03101921,67.34280396,18.68582535,226.0748596,43.16768646,406.4440918,8285.727539,35.29681396,15.22496605
"Loader et al., 2017",Hugo Dummett,,,Zircon_OT-80_16_1,370,42,Fertility,1,8.063103676,0.032984849,9.293132782,0.03946913,0.456043094,1.211739421,0.385392696,8.224121094,2.978770256,39.17689133,16.59288979,88.38135529,23.24665833,270.7176514,44.81074905,528.2249756,9116.779297,57.16270447,26.9733181
"Loader et al., 2017",Hugo Dummett,,,Zircon_OT-80_16_2,370,42,Fertility,1,6.201832294,,10.69848633,0.021192053,0.42549482,1.117161751,0.307516158,8.195548058,3.333452702,47.70790863,20.76960373,115.2062454,30.07906532,356.796875,57.34803009,646.56073,10206.7168,91.53298187,31.72251701
"Loader et al., 2017",Hugo Dummett,,,Zircon_OT-80_17_1,370,42,Fertility,1,2.810641527,,3.284324646,,,0.14801909,0.214568704,1.51264441,0.54496479,8.302990913,4.41774416,29.36351204,9.228346825,149.4837036,42.75321579,161.6692963,9394.974609,64.78039551,19.38633919
"Loader et al., 2017",Hugo Dummett,,,Zircon_OT-80_18_1,370,42,Fertility,1,7.857825279,,7.17690134,0.02187218,0.640858352,1.68360579,0.605140448,11.60406971,4.371699333,58.49117279,23.54874611,120.456665,29.92352867,335.8942871,54.93148041,724.5722656,9771.272461,54.28904343,27.50311661
"Loader et al., 2017",Hugo Dummett,,,Zircon_OT-80_19_1,370,42,Fertility,1,6.485812187,,7.938420773,,,0.404172719,0.175406888,1.515510559,0.802245617,11.70793438,5.682449341,36.50931931,12.07586288,192.473877,33.79953003,210.4244232,7739.005859,56.7226944,19.90264702
"Loader et al., 2017",Hugo Dummett,,,Zircon_OT-80_2_1,370,42,Fertility,1,5.764314651,,7.21579361,,,0.533862352,0.234540254,2.861479282,1.057702303,15.50622749,6.983166218,40.40502548,11.8811388,168.6813049,30.7950592,233.6104736,8277.430664,51.21782684,17.06989288
"Loader et al., 2017",Hugo Dummett,,,Zircon_OT-80_20_1,370,42,Fertility,1,4.557495594,,9.378285408,,0.270314425,0.498362482,0.268457174,3.212321758,1.149990916,17.28356361,9.366352081,58.1484375,19.29261589,287.2488403,59.95133209,347.3972473,7186.354492,74.89985657,30.06474686
"Loader et al., 2017",Hugo Dummett,,,Zircon_OT-80_21_1,370,42,Fertility,1,6.947349072,,11.20676613,,0.303370953,1.197625279,0.426623046,8.16410923,3.451362133,49.26921463,21.80135536,118.7639389,31.37388039,373.3190002,61.76416397,662.9735718,10400.30859,119.5233078,36.68913269
"Loader et al., 2017",Hugo Dummett,,,Zircon_OT-80_22_1,370,42,Fertility,1,6.465339184,,13.80283356,,0.218664289,0.841457725,0.320714533,6.285716534,2.423350096,33.17959213,14.51685524,78.35881805,19.88832664,244.4499664,38.07009888,454.071106,8962.286133,45.31510162,17.41228294
"Loader et al., 2017",Hugo Dummett,,,Zircon_OT-80_23_1,370,42,Fertility,1,9.759535789,,8.666305542,0.043761201,0.782645285,1.810905576,0.486293167,11.17754459,4.358635902,57.63953018,24.07788849,127.4556885,30.43236351,352.7487488,62.43092728,738.6089478,9861.728516,65.06690979,30.68991089
"Loader et al., 2017",Hugo Dummett,,,Zircon_OT-80_24_1,370,42,Fertility,1,7.551929474,0.02618649,16.85678864,0.044696692,0.893472135,1.773726463,0.604469478,10.27062607,3.809559345,52.06318283,21.74427795,112.7094193,28.63314247,321.3121643,54.41349792,668.3404541,8507.744141,73.3261261,30.86860847
"Loader et al., 2017",Hugo Dummett,,,Zircon_OT-80_24_2,370,42,Fertility,1,6.370969296,,18.56214142,0.024284443,0.815873563,1.653658152,0.6256935,10.34775639,3.900425196,53.94712448,22.62456894,117.0457077,29.27256393,325.7880859,56.84828568,705.663147,8608.665039,76.88240051,35.9233284
"Loader et al., 2017",Hugo Dummett,,,Zircon_OT-80_25_1,370,42,Fertility,1,6.411623955,,12.2548666,,0.427860141,1.483332157,0.434443027,9.263531685,3.448929787,48.04544449,20.10966873,107.9325333,27.62830162,303.8092041,53.57976532,635.6029053,10208.8125,133.6681976,51.71651077
"Loader et al., 2017",Hugo Dummett,,,Zircon_OT-80_25_2,370,42,Fertility,1,4.290877819,,9.652225494,,,0.407961935,0.194860101,2.591309309,1.158465266,16.98913193,8.350773811,51.21728134,14.91394997,194.7544403,40.91324615,301.2976074,10644.78223,75.51735687,27.15618706
"Loader et al., 2017",Hugo Dummett,,,Zircon_OT-80_3_1,370,42,Fertility,1,4.54618597,,10.00873089,,0.326931328,0.501625776,0.273106188,3.309366465,1.392010808,23.17341042,12.35092449,77.98680878,25.79825401,384.54422,81.98931122,461.7969971,7280.004883,104.1117859,35.50937271
"Loader et al., 2017",Hugo Dummett,,,Zircon_OT-80_3_2,370,42,Fertility,1,6.657976627,0.033544678,10.48543072,0.122895703,1.206147075,1.781437159,1.200519204,9.21307373,3.288111925,42.23929596,19.07368088,116.434288,34.72636795,520.2182617,96.99396515,719.4717407,7712.947266,98.90608978,65.39556885
